recommendedAction,reason,reviewDecision,commercialAreaCode,commercialAreaName,storeCount,latitude,longitude
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-LBHBPIURPEEBIXR6VGMKW7SECI,퇴계원정류소,247,37.6525529,127.1426096
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-HZIO2SC35DKPGVXCJINRBK5Z5G,아주대정류소,239,37.2736546,127.0444966
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-7KCTY6BJX5XA6IEOJVQX7XGXRV,올레플라자수원점,234,37.2907189,127.0115665
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-HBNR7AELNIB76XPMDPRC3BZTCP,현화고등학교,234,36.9785953,126.9186972
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-EKYAHIOCGKPU5AY76PMYY4YVOJ,아미리정류소,228,37.2538603,127.4894246
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-FVZMCBDRCM4ZLYA6AUTSPY37EJ,태평시외버스터미널,228,37.2037492,127.5447199
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-6FRZG6GH3T5DSL25KUQ4DBQSR4,관양초등학교,218,37.4047781,126.9591038
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-BCXCDFZMWGVVKPDQ7BTYDCUBDS,청평공용버스터미널,214,37.7372254,127.4192425
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-WZVCXSELNIJ23ZTBBGQZR5XMFH,올레플라자동수원점,212,37.2720854,127.0466560
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-OCNNL6L522ZE6AFQVNBJZ6C2HX,운천공용버스터미널,206,38.0908415,127.2726208
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-KGO5JEYGWLIEJ5V3JHXXTFDIQV,상록수정류소,197,37.3020753,126.8635441
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-PBQMMBADPAPZ566FQHELTJ2NOK,갤러리모자이크,195,37.7889836,126.6992545
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-ZZQLTJL3DF2METPXPY4AVLBOH5,수원고속터미널,184,37.2504902,127.0208101
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-JPSKEWCBXGB5NYOWTZZ72MUOVG,세이브존성남점,180,37.4438320,127.1531733
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-7EWU2IFD4ACOGHBRHMPWKOBJMB,시흥시화고속터미널,173,37.3436303,126.7354964
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-GVEC76FOSDJFABMBFZUBA4Y5R6,올레플라자여주점,158,37.2964362,127.6380607
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-CLR5OITTZ4RGH3AE5MYPAWKQGM,양수리정류소,153,37.5449573,127.3207327
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-P6LV2FHNGXB3P5FKWVQAROUNXP,곤충생태관,146,37.5966920,127.1466955
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-DLQH6KGZ2E4V7OLZTXF3UGXJZS,문산시외버스터미널,144,37.8575679,126.7861719
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-THCVBZRL6Q2C2PRMWQRJIBY275,일죽시외버스터미널,143,37.0936554,127.4784771
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-LGJJ62RLRMLCA5YTM4GMEFN6O5,리치플러스스파,136,37.6499424,127.2434377
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-7B6KFYLGYUQA6RSY662XRB7RWT,발안초등학교,136,37.1276577,126.9129489
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-QS4QIE2IFGB72PM7U2CZMHH25M,스노우맨,125,37.6566842,127.2757730
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-HTXFNGR3RRISVQK4IRRTWQWBCD,이천고속터미널,122,37.2763307,127.4479929
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-EH6KPKDIKZ2EOO5FURRH5GRS62,여주고속터미널,112,37.2906506,127.6361374
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-BQCCLJJN5Q2PD3GQGLBHZJDY33,적성공용버스터미널,111,37.9551693,126.9190286
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-CUUCEE3UHXUSMLDCDGJUMMTDTN,성남고속터미널,104,37.4128880,127.1274060
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-EKXTK5HQXAESCCVKEPFBW4GJXR,죽전정류소,103,37.3275126,127.1079975
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-G3VPZ5REPTXAP6IE42QS7YGCUM,미사중학교,100,37.5535382,127.1946267
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-DKM6LEJNXF4T73ZX6T6COGP56W,부발정류소,99,37.2827223,127.4873135
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-EDYM5VAB44GVAIUIJ37VU2UXUQ,선행초등학교,94,37.2550446,127.0253787
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-2K6CNV5C6DVIN6J624BPI5V3EU,마석정류소,89,37.6501880,127.3034017
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-KRQZKHWFENRNDIM22MPSWKGRME,용인고속터미널,86,37.2320628,127.2112950
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-N7X3K4LRM4O56Q5DNFYLWSTW5M,미필스키랜드,78,37.3665635,127.1280120
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-GRN5CYAQ5SZZFWFR2K6W4HEDV3,양평시외버스정류장,69,37.4906318,127.5005032
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-CHQLX5KYUVEAUJZKNQXWKPWZS5,평내정류소,69,37.6503698,127.2386515
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-ALVF4YPSTXXER5TCTX63MYEAYZ,파주출판도시,60,37.7070710,126.6866725
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-JAEA2HLIW6BYGE5TXDTBWCZVU6,서수원버스터미널,59,37.2825243,126.9704078
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-HUPDH3X6OOAUVIUBV4RRZ5RK2D,이일천랜드,58,37.4405853,127.1729228
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-MEQKMKXGTFC4TU7ZQDNQTUJRLG,여주군청,56,37.2976194,127.6392982
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-5MI4FSGOJ6FJ5UUEUQGETBYSWT,안산고속버스터미널,55,37.3170391,126.8471930
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-LTQDSNFFAOZ6AAD5PAEUJRSCJA,포천시외버스터미널,53,37.8967280,127.2036203
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-VDRCQGXM7XULSQDCIIK4Y4HFHR,올레플라자화성점,42,37.1329113,126.9126726
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-B7224K2PHV2C6JDZOVOEEJNWWQ,리젠시호텔,39,37.2740238,127.0179151
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-RQXYCHAIVRPE6XUYKXYCAJICD6,망포중학교,33,37.2388149,127.0544409
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-2XHWMPK2OQBKISTPSLNS7N6DZB,극동스포랜드,29,37.3049949,126.8156349
REVIEW,명칭만으로 추천 상권 적합성 판단 불가,,GGD-2QJHZIWMTBFTQ6MUDQPBXIQHGT,송내고등학교,12,37.4867523,126.7450441
